row_id,question_group_id,question,original_question,bloom_level,legacy_bloom_level,source_document,source_paragraph,quality_flags,split
pone-row-0ba46641d208cee7,pone-question-14973868598e7051,"Your advice has been sought to settle the following dispute in Company X. Referring to appropriate legal principles, write a short report advising the company on the best course of action to adopt.","Your advice has been sought to settle the following dispute in Company X. Referring to appropriate legal principles, write a short report advising the company on the best course of action to adopt.",evaluate,evaluation,pone.0230442.s001.docx,155,missing_context,train
pone-row-28542f5fed437759,pone-question-660e5229e74a609e,What criticisms could you make ?,What criticisms could you make ?,evaluate,evaluation,pone.0230442.s001.docx,156,none,validation
pone-row-7307a9b923c00469,pone-question-1af68e33d7d4c87e,About what proportion of the population of the US is living on farms?,About what proportion of the population of the US is living on farms?,remember,knowledge,pone.0230442.s002.docx,2,none,train
pone-row-89713b3ba2c0e8c2,pone-question-fc4db31f6df23035,Correctly label the brain lobes indicated on the diagram below,Correctly label the brain lobes indicated on the diagram below,remember,knowledge,pone.0230442.s002.docx,3,missing_context,train
pone-row-f3d2acb450c05ac5,pone-question-f22683ff04b4569d,Define compound interest.,Define compound interest.,remember,knowledge,pone.0230442.s002.docx,4,very_short,validation
pone-row-c1aa347e29ac0f8b,pone-question-af04ad9f288ce118,Define four types of traceability.,Define four types of traceability.,remember,knowledge,pone.0230442.s002.docx,5,none,train
pone-row-f2254fb982000fad,pone-question-55b44728bfd2185d,Define mercantilism.,Define mercantilism.,remember,knowledge,pone.0230442.s002.docx,6,very_short,train
pone-row-974bd297d79bd163,pone-question-54f00b5caad00318,"Define stream bank, floodplain and substrate.","Define stream bank, floodplain and substrate.",remember,knowledge,pone.0230442.s002.docx,7,none,validation
pone-row-b7960100bfa8dcee,pone-question-40b59fae66c01c50,Define the meaning of the Olympic Motto.,Define the meaning of the Olympic Motto.,remember,knowledge,pone.0230442.s002.docx,8,none,train
pone-row-a73de13751756e99,pone-question-0c157b5479c7bb91,Draw and label a diagram of a typical stream.,Draw and label a diagram of a typical stream.,remember,knowledge,pone.0230442.s002.docx,9,missing_context,train
pone-row-634614a822e87767,pone-question-e809c4d933ba7fbb,Draw the basic outline of a page of notes using the Cornell Method?,Draw the basic outline of a page of notes using the Cornell Method?,remember,knowledge,pone.0230442.s002.docx,10,none,train
pone-row-59c4d028eef0040a,pone-question-692c687902abbb63,Draw the block diagram of the central processing unit,Draw the block diagram of the central processing unit ,remember,knowledge,pone.0230442.s002.docx,11,missing_context,train
pone-row-be76072110f3075a,pone-question-fa4449263bb29bb9,Draw the flow chart of the PNK system,Draw the flow chart of the PNK system,remember,knowledge,pone.0230442.s002.docx,12,none,validation
pone-row-2d1083ad70f9f5fc,pone-question-b0e68e1726b8174e,How many instructions in the instruction set of RISC computer?,How many instructions in the instruction set of RISC computer?,remember,knowledge,pone.0230442.s002.docx,13,none,validation
pone-row-35a057d96eee77ff,pone-question-eb21985ad1a11f1c,How many kilometers from your home to the university,How many kilometers from your home to the university,remember,knowledge,pone.0230442.s002.docx,14,none,train
pone-row-9e6551a014e55aba,pone-question-48f11223d39cfd7e,How many loop statement available in c++?,How many loop statement available in c++?,remember,knowledge,pone.0230442.s002.docx,15,none,validation
pone-row-a00a2a29193453df,pone-question-a6ace64df4dc180a,How many states are there in USA,How many states are there in USA,remember,knowledge,pone.0230442.s002.docx,16,none,train
pone-row-2e99f340ef119338,pone-question-95439005d3fd2ab5,How many years does this animal live?,How many years does this animal live?,remember,knowledge,pone.0230442.s002.docx,17,none,train
pone-row-1ae4b420dc3bf289,pone-question-6fe3a9b17f22f077,How much data can be stored in the cach memory,How much data can be stored in the cach memory,remember,knowledge,pone.0230442.s002.docx,18,possible_language_error,train
pone-row-34b585051f4f8301,pone-question-f45409545e573524,How much did he pay for his car,How much did he pay for his car,remember,knowledge,pone.0230442.s002.docx,19,none,train
pone-row-ac23a61d686efc57,pone-question-f389ea1074f7728e,How much is your weight,How much is your weight,remember,knowledge,pone.0230442.s002.docx,20,none,train
pone-row-fb5f88819e947eb8,pone-question-014769c72e1d3c32,How much time did he took to build a house,How much time did he took to build a house,remember,knowledge,pone.0230442.s002.docx,21,possible_language_error,train
pone-row-884703167cf1f623,pone-question-4b1e010fa4d6a492,How much water does an elephant drink,How much water does an elephant drink,remember,knowledge,pone.0230442.s002.docx,22,none,train
pone-row-12b87f41223835ad,pone-question-92cc7e7f69aa79fc,Identify a phrase as a simile,Identify a phrase as a simile,remember,knowledge,pone.0230442.s002.docx,23,none,train
pone-row-26a69d63ebe9abf8,pone-question-1c8b1e386f20ec6f,"Identify a property (commutative, additive, etc(","Identify a property (commutative, additive, etc(",remember,knowledge,pone.0230442.s002.docx,24,none,test
pone-row-0fc752493935a846,pone-question-be6456b7e43f31b7,Identify fractions from a pictorial representation,Identify fractions from a pictorial representation,remember,knowledge,pone.0230442.s002.docx,25,none,test
pone-row-10a81132dbc18725,pone-question-a95a80b505f4c22f,Identify ordinal positions,Identify ordinal positions,remember,knowledge,pone.0230442.s002.docx,26,very_short,test
pone-row-230c8c4f36142552,pone-question-074a31f528af4455,Identify the correct definition of osmosis.,Identify the correct definition of osmosis.,remember,knowledge,pone.0230442.s002.docx,27,none,validation
pone-row-2bb9743a49527c5d,pone-question-da8a39919b0c1ebc,Identify the five major prophets of the Old Testament.,Identify the five major prophets of the Old Testament.,remember,knowledge,pone.0230442.s002.docx,28,none,train
pone-row-3f4ff9aad006d581,pone-question-e012e2b8ac998882,Identify the part of a eukaryotic cell.,Identify the part of a eukaryotic cell.,remember,knowledge,pone.0230442.s002.docx,29,possible_language_error,test
pone-row-5c314e9be176d60f,pone-question-247154ee87381a4a,Identify the standard peripheral components of a computer.,Identify the standard peripheral components of a computer.,remember,knowledge,pone.0230442.s002.docx,30,none,test
pone-row-7cf8bbc2113e160f,pone-question-9cbde95a8f4e116f,Identify which word begins with the same sound as the s in sun (Knowledge of letter s),Identify which word begins with the same sound as the s in sun (Knowledge of letter s),remember,knowledge,pone.0230442.s002.docx,31,none,validation
pone-row-e0b15ec841100add,pone-question-80a822cd80edfc0d,in which continent does the state of suriname fall,in which continent does the state of suriname fall,remember,knowledge,pone.0230442.s002.docx,32,none,train
pone-row-6bdf6910cad53e3b,pone-question-e131c6b68c3e0ef6,in which countries is arabic language spoken,in which countries is arabic language spoken,remember,knowledge,pone.0230442.s002.docx,33,none,train
pone-row-e1035682efe2fa5b,pone-question-3d8723e06623f029,In Which part of the world does he live,In Which part of the world does he live ,remember,knowledge,pone.0230442.s002.docx,34,none,train
pone-row-4cd6b3a617f673c0,pone-question-c3017acde6144971,Label any Olympic sporting apparatus with design features.,Label any Olympic sporting apparatus with design features.,remember,knowledge,pone.0230442.s002.docx,35,none,train
pone-row-36925ad75734f665,pone-question-153770a4220105b0,Label the parts of the following insects: Grasshopper,Label the parts of the following insects: Grasshopper,remember,knowledge,pone.0230442.s002.docx,36,missing_context,train
pone-row-7200fd9d6ff87995,pone-question-e545226839697153,Label the parts of the microscope shown on the right, Label the parts of the microscope shown on the right,remember,knowledge,pone.0230442.s002.docx,37,none,train
pone-row-98b78accc7472b18,pone-question-e5afc3e11d8ba320,List four types of clauses mentioned in the article,List four types of clauses mentioned in the article,remember,knowledge,pone.0230442.s002.docx,38,missing_context,train
pone-row-943adc13a9b424b2,pone-question-c6ba3e395b6c89da,List reserved words in C programming.,List reserved words in C programming.,remember,knowledge,pone.0230442.s002.docx,39,none,test
pone-row-bee37e1dbfd3362f,pone-question-643dc8b14763accd,List the characteristics peculiar to the Cubist movement.,List the characteristics peculiar to the Cubist movement.,remember,knowledge,pone.0230442.s002.docx,40,none,train
pone-row-258b84e7d0053445,pone-question-9bfd36f3bdfa529f,List the levels in Bloom's Taxonomy.,List the levels in Bloom's Taxonomy.,remember,knowledge,pone.0230442.s002.docx,41,none,train
pone-row-b5a97b7a8efb7465,pone-question-0a657d91037ffcc0,List the procedure to draw a mixed potential or Evans' diagram,List the procedure to draw a mixed potential or Evans' diagram,remember,knowledge,pone.0230442.s002.docx,42,missing_context,train
pone-row-9f29a9acade32970,pone-question-5f236a5cd338a3d6,List the steps involved in titration.,List the steps involved in titration.,remember,knowledge,pone.0230442.s002.docx,43,none,test
pone-row-0dc0eb98566ec000,pone-question-f4ae65a8c27416f7,List three characteristics that are unique to the Cubist movement.,List three characteristics that are unique to the Cubist movement.,remember,knowledge,pone.0230442.s002.docx,44,none,train
pone-row-2d319eae20fc7be7,pone-question-31ca1e193285f90f,List three predominant economic systems that exist,List three predominant economic systems that exist,remember,knowledge,pone.0230442.s002.docx,45,none,test
pone-row-c216831474e8995b,pone-question-b662ce95eb8fdc2c,Look at the symbol. What is the symbol’s purpose on a map?,Look at the symbol. What is the symbol’s purpose on a map?,remember,knowledge,pone.0230442.s002.docx,46,none,train
pone-row-977a7cdfa6552fae,pone-question-58732a63c1b3e1e1,Make a list of facts you learned from the story.,Make a list of facts you learned from the story.,remember,knowledge,pone.0230442.s002.docx,47,missing_context,train
pone-row-34d9d6734dc3d38a,pone-question-698b5ef92dde5738,Name 5 steps that follow the taking of notes (within 24 hours or less)?,Name 5 steps that follow the taking of notes (within 24 hours or less)?,remember,knowledge,pone.0230442.s002.docx,48,none,train
pone-row-728820b590afc9a4,pone-question-bffbd7c369edc745,Name the artist who painted the Mona Lisa.,Name the artist who painted the Mona Lisa.,remember,knowledge,pone.0230442.s002.docx,49,none,train
pone-row-b6b67d156a154a39,pone-question-c926795752298c18,Name the food groups and at least two items of food in each group.,Name the food groups and at least two items of food in each group.,remember,knowledge,pone.0230442.s002.docx,50,none,train
pone-row-bb525126a1121530,pone-question-b1d3c8a349baa5d0,Name the four major food groups.,Name the four major food groups.,remember,knowledge,pone.0230442.s002.docx,51,none,train
pone-row-4d46427df096643f,pone-question-319d154f84b86cd6,Name the main characters in the story.,Name the main characters in the story.,remember,knowledge,pone.0230442.s002.docx,52,missing_context,test
pone-row-16166f96c75c2587,pone-question-4a7cff6e9e7ee208,Name the property that states that,Name the property that states that,remember,knowledge,pone.0230442.s002.docx,53,none,test
pone-row-1e35af755edbad84,pone-question-76eaee135ff80690,Please label the diagram below:,Please label the diagram below:,remember,knowledge,pone.0230442.s002.docx,54,missing_context,train
pone-row-f4dbc4bea8650c22,pone-question-a6115b314bd501bb,Recall basic math facts,Recall basic math facts,remember,knowledge,pone.0230442.s002.docx,55,none,train
pone-row-1a7fffb6888415ee,pone-question-74c07ee82671c4e7,Recall locations of a historical events,Recall locations of a historical events,remember,knowledge,pone.0230442.s002.docx,56,none,train
